time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-02T14:00:10.988Z,60.0287,-151.6026,56.8,2.8,ml,,,,0.53,ak,ak021e2asaeq,2021-11-02T14:32:46.040Z,"4 km ESE of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-11-02T13:39:16.737Z,0.2856,96.6611,10,4.9,mww,,35,1.363,0.73,us,us7000fqu4,2021-11-02T14:34:52.040Z,"244 km S of Sinabang, Indonesia",earthquake,6.8,1.8,0.098,10,reviewed,us,us
2021-11-02T13:29:31.896Z,26.6333,96.8048,10,4.9,mb,,39,3.294,0.45,us,us7000fqu2,2021-11-03T02:16:19.523Z,"47 km N of Sarupathar, India",earthquake,4.5,1.8,0.062,86,reviewed,us,us
2021-11-02T13:16:54.095Z,-15.014,167.8678,35,4.9,mb,,58,6.477,0.76,us,us7000fqu1,2021-11-02T14:25:55.040Z,"85 km E of Port-Olry, Vanuatu",earthquake,8.7,1.9,0.068,70,reviewed,us,us
2021-11-02T12:43:39.860Z,18.4703,-68.8866,134,3.8,md,13,146,0.5071,0.11,pr,pr2021306006,2021-11-02T15:25:24.486Z,"10 km ENE of La Romana, Dominican Republic",earthquake,1.59,1.13,0.08,4,reviewed,pr,pr
2021-11-02T12:27:23.130Z,19.1676666666667,-155.474666666667,31.29,3.24,ml,55,86,,0.11,hv,hv72779907,2021-11-03T05:37:46.649Z,"3 km S of P?hala, Hawaii",earthquake,0.41,0.54,0.208048002547264,42,reviewed,hv,hv
2021-11-02T11:03:38.110Z,44.3731667,-115.2235,11.34,2.57,ml,15,84,0.85,0.23,mb,mb80528874,2021-11-02T14:13:35.010Z,"28 km NW of Stanley, Idaho",earthquake,0.65,1.16,0.217,17,reviewed,mb,mb
2021-11-02T10:20:34.974Z,2.5164,128.4957,236.09,4.3,mb,,106,2.068,0.44,us,us7000fqt7,2021-11-02T11:18:44.040Z,"102 km NNE of Tobelo, Indonesia",earthquake,8.4,4.9,0.075,51,reviewed,us,us
2021-11-02T10:04:08.088Z,0.2757,96.6903,10,4.7,mb,,33,1.351,0.51,us,us7000fqt3,2021-11-02T12:43:12.291Z,"246 km S of Sinabang, Indonesia",earthquake,6.4,1.5,0.063,76,reviewed,us,us
2021-11-02T08:59:59.000Z,18.954,-65.3795,33,3.41,md,18,262,0.6537,0.17,pr,pr2021306005,2021-11-02T10:41:51.285Z,"72 km N of Culebra, Puerto Rico",earthquake,1.23,6.11,0.09,12,reviewed,pr,pr
2021-11-02T08:35:21.420Z,18.9201,-65.25,32,3.38,md,12,294,0.6135,0.24,pr,pr2021306004,2021-11-02T09:03:01.791Z,"68 km N of Culebra, Puerto Rico",earthquake,2.42,9.98,0.07,9,reviewed,pr,pr
2021-11-02T08:34:52.731Z,14.6816,145.5534,145.99,5,mb,,65,14.757,0.8,us,us7000fqrw,2021-11-05T08:44:58.946Z,"32 km SSW of San Jose Village, Northern Mariana Islands",earthquake,12.6,7.9,0.055,108,reviewed,us,us
2021-11-02T08:31:52.142Z,5.351,-82.6885,10,4.6,mb,,163,3.42,0.92,us,us7000fqrr,2021-11-02T09:02:20.040Z,"297 km S of Burica, Panama",earthquake,8.8,1.7,0.045,143,reviewed,us,us
2021-11-02T07:58:12.215Z,12.2338,-88.0057,42.98,4.5,mb,,135,1.066,0.94,us,us7000fqrl,2021-11-02T08:36:01.040Z,"82 km SW of Jiquilillo, Nicaragua",earthquake,4.9,9,0.041,170,reviewed,us,us
2021-11-02T07:35:08.660Z,18.9426,-68.5323,73,3.55,md,13,259,0.4545,0.51,pr,pr2021306003,2021-11-02T08:20:36.632Z,"35 km NNE of Otra Banda, Dominican Republic",earthquake,5.72,4.05,0.06,7,reviewed,pr,pr
2021-11-02T05:18:21.516Z,13.0203,144.8786,34.96,4.7,mb,,77,14.588,0.97,us,us7000fqyw,2021-11-02T22:54:11.172Z,"31 km SSE of Inarajan Village, Guam",earthquake,13.3,5.3,0.087,40,reviewed,us,us
2021-11-02T04:57:42.933Z,59.86,-153.3774,145.3,2.7,ml,,,,0.65,ak,ak021e2568oe,2021-11-04T03:30:27.040Z,"41 km E of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-02T04:49:17.794Z,-56.3078,-26.1011,10,5.1,mb,,44,6.27,0.63,us,us7000fqqc,2021-11-04T03:16:20.040Z,"South Sandwich Islands region",earthquake,11.3,1.8,0.069,68,reviewed,us,us
2021-11-02T03:58:56.764Z,9.9261,122.513,10,4.6,mb,,107,4.153,0.78,us,us7000fqq9,2021-11-04T03:10:49.769Z,"6 km SSW of Masaling, Philippines",earthquake,9.9,1.9,0.112,24,reviewed,us,us
2021-11-02T02:30:52.438Z,40.6111,-115.1616,14.1,2.7,ml,7,141.39,0.146,0.119,nn,nn00827308,2021-11-04T02:33:58.040Z,"29 km ESE of Lamoille, Nevada",earthquake,,13.2,0.88,6,reviewed,nn,nn
2021-11-02T02:28:07.767Z,-22.7888,171.5916,10,5.4,mww,,28,3.831,1.1,us,us7000fqp8,2021-11-04T02:16:32.274Z,"southeast of the Loyalty Islands",earthquake,4.4,1.7,0.073,18,reviewed,us,us
2021-11-02T02:25:55.816Z,-23.2369,179.7109,552.87,4.6,mb,,85,5.68,0.59,us,us7000fqp4,2021-11-04T01:27:39.040Z,"south of the Fiji Islands",earthquake,12.8,12.4,0.09,37,reviewed,us,us
2021-11-02T01:56:58.100Z,17.9488,-66.9448,7,2.98,md,26,185,0.1015,0.15,pr,pr2021306001,2021-11-02T02:35:49.695Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.38,0.32,0.26,24,reviewed,pr,pr
2021-11-02T01:20:00.039Z,14.6446,-93.2789,35,4.1,mb,,217,1.965,0.89,us,us7000fqnx,2021-11-04T00:37:30.040Z,"85 km SW of El Arenal, Mexico",earthquake,5.5,2,0.1,27,reviewed,us,us
2021-11-02T00:35:40.426Z,13.7384,49.1885,10,4.5,mb,,93,6.567,0.7,us,us7000fqns,2021-11-02T01:00:02.040Z,"89 km S of Mukalla, Yemen",earthquake,9.7,1.9,0.081,45,reviewed,us,us
2021-11-02T00:25:31.945Z,44.2949,-115.0746,10,3,ml,,65,0.874,0.66,us,us7000fqnl,2021-11-02T16:01:53.470Z,"13 km NW of Stanley, Idaho",earthquake,1.6,2,0.032,125,reviewed,us,us
2021-11-02T00:03:03.944Z,-3.1542,-76.4837,54.15,4.5,mb,,155,3.137,0.74,us,us7000fqni,2021-11-02T05:06:36.591Z,"35 km N of Alianza Cristiana, Peru",earthquake,10.2,9.7,0.071,58,reviewed,us,us
2021-11-01T22:08:17.725Z,18.4509,-62.3251,32.91,5,mww,,33,0.816,0.86,us,us7000fqmp,2021-11-02T14:18:37.481Z,"81 km ENE of The Valley, Anguilla",earthquake,4.5,3.7,0.068,21,reviewed,us,us
2021-11-01T21:47:34.544Z,0.3063,96.7392,9.52,4.7,mb,,125,1.296,1.01,us,us7000fqmg,2021-11-01T22:17:54.040Z,"243 km S of Sinabang, Indonesia",earthquake,8.8,3.5,0.078,49,reviewed,us,us
2021-11-01T21:03:24.900Z,19.1776666666667,-155.476166666667,35.6,2.96,ml,56,78,,0.11,hv,hv72778882,2021-11-04T04:02:04.495Z,"2 km S of P?hala, Hawaii",earthquake,0.41,0.47,0.175740987833077,39,reviewed,hv,hv
2021-11-01T20:26:24.040Z,19.5855,-63.5216,43,4.05,md,16,337,2.1758,0.23,pr,pr2021305013,2021-11-04T19:29:50.040Z,"159 km NNW of The Valley, Anguilla",earthquake,2.97,17.7,0.15,7,reviewed,pr,pr
2021-11-01T20:10:54.798Z,0.4177,96.7075,10,4.3,mb,,200,1.236,0.99,us,us7000fqli,2021-11-04T19:21:34.040Z,"230 km S of Sinabang, Indonesia",earthquake,5.2,2,0.116,21,reviewed,us,us
2021-11-01T19:53:54.230Z,19.9966,-65.258,35,3.71,md,13,311,1.6893,0.25,pr,pr2021305012,2021-11-04T19:25:34.040Z,"184 km NNE of Vieques, Puerto Rico",earthquake,1.79,20.26,0.05,10,reviewed,pr,pr
2021-11-01T19:19:32.740Z,32.5808333,-117.8613333,5.95,2.6,ml,31,201,0.5488,0.38,ci,ci39846559,2021-11-02T01:03:22.474Z,"52km ESE of San Clemente Is. (SE tip), CA",earthquake,0.96,31.61,0.23,22,reviewed,ci,ci
2021-11-01T18:48:08.218Z,31.59513341,-104.0042391,8.213916016,2.6,ml,11,102,0.07380848029,0.1,tx,tx2021vkwd,2021-11-02T19:09:20.263Z,"36 km NNW of Toyah, Texas",earthquake,0.8878415063,0.9994090059,0.1,4,reviewed,tx,tx
2021-11-01T18:37:59.350Z,0.1671,96.7672,10,4.6,mb,,120,1.388,0.86,us,us7000fqkn,2021-11-01T19:34:08.040Z,"259 km S of Sinabang, Indonesia",earthquake,8.2,1.9,0.084,42,reviewed,us,us
2021-11-01T18:20:17.155Z,-6.0476,148.6099,72.5,4.4,mb,,65,3.991,0.83,us,us7000fqkk,2021-11-01T18:49:58.040Z,"101 km NE of Finschhafen, Papua New Guinea",earthquake,9.5,7,0.112,23,reviewed,us,us
2021-11-01T18:09:53.259Z,59.5032,-152.9547,96.4,2.8,ml,,,,0.53,ak,ak021e0poozq,2021-11-01T18:30:48.040Z,"60 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-01T17:07:56.749Z,-12.8492,-77.0721,35.12,4.4,mb,,155,0.885,0.83,us,us7000fqna,2021-11-03T06:51:07.858Z,"51 km SW of Chilca, Peru",earthquake,8.9,8.4,0.179,9,reviewed,us,us
2021-11-01T17:04:17.559Z,0.1985,96.7204,15.33,6,mww,,31,1.391,1.01,us,us7000fqjc,2021-11-03T21:51:55.040Z,"255 km S of Sinabang, Indonesia",earthquake,7.4,3.1,0.047,44,reviewed,us,us
2021-11-01T16:29:49.675Z,60.2103,-151.6588,58.2,3.3,ml,,,,0.46,ak,ak021e0om3vb,2021-11-01T16:59:49.605Z,"14 km W of Clam Gulch, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-11-01T15:49:57.098Z,-17.637,-174.4929,201.24,4.6,mb,,81,4.533,0.77,us,us7000fqis,2021-11-01T17:24:03.040Z,"124 km NNW of Neiafu, Tonga",earthquake,10,7.4,0.044,153,reviewed,us,us
2021-11-01T14:36:29.552Z,62.9835,-150.7807,0,2.6,ml,,,,1.04,ak,ak021e0ngp2v,2021-11-01T15:51:11.040Z,"54 km N of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-01T14:18:35.160Z,19.1658333333333,-155.488666666667,36.29,2.82,ml,56,105,,0.11,hv,hv72778292,2021-11-04T21:12:40.987Z,"Island of Hawaii, Hawaii",earthquake,0.42,0.52,0.167071091739629,35,reviewed,hv,hv
2021-11-01T14:04:53.544Z,61.1865,-140.3979,5,2.5,ml,,117,0.468,0.37,us,us7000fqi7,2021-11-01T15:30:47.040Z,"137 km ESE of McCarthy, Alaska",earthquake,2.4,2,0.049,54,reviewed,us,us
2021-11-01T13:48:50.401Z,-24.0468,-179.829,517.97,4.6,mb,,118,5.467,0.5,us,us7000fqi4,2021-11-01T15:19:17.040Z,"south of the Fiji Islands",earthquake,8.1,7,0.07,63,reviewed,us,us
2021-11-01T13:48:42.236Z,40.353,77.3206,10,4.6,mb,,131,1.422,1.02,us,us7000fqi0,2021-11-01T15:00:35.040Z,"150 km NE of Kashgar, China",earthquake,6.6,1.9,0.132,19,reviewed,us,us
2021-11-01T13:43:45.622Z,-31.3303,-71.9368,10,4,ml,,194,0.703,0.81,us,us7000fqhy,2021-11-01T15:14:45.008Z,"80 km WNW of Illapel, Chile",earthquake,3.9,2,0.046,62,reviewed,us,us
2021-11-01T13:43:44.252Z,60.1956,-151.6768,56.3,3,ml,,,,0.55,ak,ak021e0mwsoa,2021-11-01T14:37:29.040Z,"16 km N of Ninilchik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-01T13:30:37.890Z,2.7522,128.6306,222.81,4.5,mb,,104,2.337,0.57,us,us7000fqhv,2021-11-01T14:00:33.040Z,"132 km NNE of Tobelo, Indonesia",earthquake,10.4,8,0.075,55,reviewed,us,us
2021-11-01T10:14:43.650Z,55.5049,-155.7934,15,3.8,ml,,,,0.58,ak,ak021e0ky9z3,2021-11-01T13:11:35.040Z,"185 km ESE of Chignik, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-11-01T10:02:58.880Z,19.1395,-67.6801,24,3.33,md,7,255,0.8805,0.28,pr,pr2021305009,2021-11-01T12:07:01.789Z,"94 km NW of San Antonio, Puerto Rico",earthquake,1.9,19.71,0.03,3,reviewed,pr,pr
2021-11-01T08:15:47.700Z,19.1616666666667,-155.457333333333,31.39,2.84,ml,54,149,,0.11,hv,hv72777902,2021-11-05T00:52:34.830Z,"5 km SSE of P?hala, Hawaii",earthquake,0.39,0.51,0.225337477727937,37,reviewed,hv,hv
2021-11-01T07:37:42.435Z,12.8775,-88.7202,65.65,4.4,mb,,111,0.856,0.47,us,us7000fqgj,2021-11-01T21:09:25.345Z,"48 km SSW of Puerto El Triunfo, El Salvador",earthquake,5.8,7.9,0.031,302,reviewed,us,us
2021-11-01T06:59:17.110Z,19.2075,-155.4025,33.14,3.27,ml,57,155,,0.12,hv,hv72777822,2021-11-03T05:49:07.857Z,"8 km E of P?hala, Hawaii",earthquake,0.41,0.49,0.200982025791086,38,reviewed,hv,hv
2021-11-01T06:50:35.830Z,-14.12,167.2983,10,4.5,mb,,73,1.322,0.64,us,us7000fqgf,2021-11-01T10:23:34.040Z,"38 km SW of Sola, Vanuatu",earthquake,5.4,1.7,0.102,30,reviewed,us,us
2021-11-01T06:19:38.253Z,-4.4325,102.0206,35,4.4,mb,,119,0.935,0.49,us,us7000fqgd,2021-11-01T11:05:31.040Z,"74 km SSW of Bengkulu, Indonesia",earthquake,7,2,0.087,38,reviewed,us,us
2021-11-01T06:15:19.385Z,44.2379,-129.8404,10,3.8,mb,,201,3.191,0.67,us,us7000fqga,2021-11-01T11:37:04.040Z,"off the coast of Oregon",earthquake,10.1,2,0.106,23,reviewed,us,us
2021-11-01T05:35:14.130Z,19.1801666666667,-155.4745,35.39,2.82,ml,52,92,,0.11,hv,hv72777717,2021-11-05T02:16:47.256Z,"2 km S of P?hala, Hawaii",earthquake,0.44,0.51,0.152069480984212,13,reviewed,hv,hv
2021-11-01T04:40:36.098Z,-58.0269,-24.4604,10,5,mb,,96,7.689,0.95,us,us7000fqfv,2021-11-01T04:58:41.040Z,"South Sandwich Islands region",earthquake,12.2,1.9,0.08,50,reviewed,us,us
2021-11-01T04:26:53.270Z,17.9433,-66.9601,13,3.09,md,25,192,0.0881,0.13,pr,pr2021305002,2021-11-01T05:08:22.345Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.64,0.31,0.31,9,reviewed,pr,pr
2021-11-01T03:09:15.168Z,36.7353,-104.9283,4.37,4,mwr,,96,0.084,0.99,us,us7000fqf0,2021-11-04T04:24:08.158Z,"24 km N of Cimarron, New Mexico",earthquake,3.4,5.2,0.046,46,reviewed,us,us
2021-11-01T03:07:56.627Z,12.8719,-88.6286,63.64,5,mb,,99,0.888,0.91,us,us7000fqez,2021-11-01T14:06:32.830Z,"46 km S of Puerto El Triunfo, El Salvador",earthquake,5.6,6.2,0.033,284,reviewed,us,us
2021-11-01T02:53:34.713Z,-22.9348,-174.5003,10,4.8,mb,,113,7.01,0.79,us,us7000fqew,2021-11-01T03:23:54.040Z,"183 km SSE of ‘Ohonua, Tonga",earthquake,5.6,1.9,0.149,14,reviewed,us,us
2021-11-01T02:50:59.175Z,-58.0705,-25.2386,35,4.7,mb,,168,7.334,0.75,us,us7000fqet,2021-11-01T03:08:37.040Z,"South Sandwich Islands region",earthquake,13.4,2,0.118,22,reviewed,us,us
2021-11-01T02:11:50.778Z,36.7529,-104.9142,5,3.2,mb_lg,,65,0.063,0.88,us,us7000fqeh,2021-11-02T02:16:26.623Z,"26 km N of Cimarron, New Mexico",earthquake,4.8,2,0.051,159,reviewed,us,us
2021-11-01T01:35:35.680Z,17.9773,-66.8183,15,2.57,md,16,178,0.2219,0.11,pr,pr2021305000,2021-11-01T01:55:29.931Z,"1 km S of Indios, Puerto Rico",earthquake,0.35,0.4,0.2,10,reviewed,pr,pr
2021-11-01T01:22:18.432Z,-20.7846,-69.2321,115.5,4,mb,,90,0.35,0.77,us,us7000fqea,2021-11-01T16:56:18.305Z,"Tarapaca, Chile",earthquake,6.2,3.4,0.299,3,reviewed,us,us
2021-11-01T01:13:11.220Z,19.2158333333333,-155.411333333333,33.25,2.94,ml,56,144,,0.12,hv,hv72777407,2021-11-04T22:44:03.040Z,"7 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.228306076033484,40,reviewed,hv,hv
2021-11-01T00:33:34.552Z,46.8818,150.2561,173.95,4.4,mb,,181,6.052,0.55,us,us7000fqe7,2021-11-01T22:37:24.040Z,"260 km NE of Kuril’sk, Russia",earthquake,15,11.6,0.054,99,reviewed,us,us
2021-11-01T00:21:36.715Z,-23.5145,-174.4683,10,4.8,mb,,116,6.506,0.76,us,us7000fqdi,2021-11-01T00:46:12.040Z,"246 km SSE of ‘Ohonua, Tonga",earthquake,9.6,1.9,0.09,38,reviewed,us,us
2021-11-01T00:02:49.075Z,-58.0245,-25.2265,22,6,mww,,19,7.319,1.03,us,us7000fqcg,2021-11-02T13:24:40.100Z,"South Sandwich Islands region",earthquake,8.6,1.8,0.039,62,reviewed,us,us
2021-11-01T00:00:47.438Z,-21.497,168.7538,10,5.1,mb,,64,1.644,0.88,us,us7000fqcf,2021-11-01T22:54:22.404Z,"90 km E of Tadine, New Caledonia",earthquake,5.4,1.8,0.046,155,reviewed,us,us
2021-10-31T23:47:50.034Z,-17.9625,-178.4746,575.02,4.5,mb,,121,3.314,0.68,us,us7000fqcd,2021-11-01T21:34:08.040Z,"234 km E of Levuka, Fiji",earthquake,10.8,7.3,0.059,83,reviewed,us,us
2021-10-31T23:39:39.261Z,-25.3736,179.1491,494.73,4.4,mb,,65,4.668,0.98,us,us7000fqca,2021-11-01T00:14:25.040Z,"south of the Fiji Islands",earthquake,8.6,13.5,0.131,17,reviewed,us,us
2021-10-31T23:27:25.335Z,40.6332,141.7282,90.01,4.2,mb,,158,0.528,0.63,us,us7000fqce,2021-11-01T21:43:41.040Z,"near the east coast of Honshu, Japan",earthquake,7,6.3,0.159,11,reviewed,us,us
2021-10-31T23:12:16.450Z,19.215,-155.410833333333,33.22,3.06,ml,56,145,,0.11,hv,hv72777277,2021-11-04T03:39:17.612Z,"7 km E of P?hala, Hawaii",earthquake,0.43,0.51,0.222825231198882,38,reviewed,hv,hv
2021-10-31T23:00:57.340Z,44.3588333,-115.219,9.65,2.52,ml,12,84,0.917,0.29,mb,mb80528724,2021-11-01T15:05:53.050Z,"27 km NW of Stanley, Idaho",earthquake,0.89,1.72,0.227,12,reviewed,mb,mb
2021-10-31T22:25:46.794Z,56.4969,-149.7503,10,3.1,ml,,220,2.011,0.94,us,us7000fqc9,2021-11-03T23:10:36.040Z,"197 km SE of Chiniak, Alaska",earthquake,3.6,2,0.059,38,reviewed,us,us
2021-10-31T22:15:22.304Z,32.31719971,-101.6262147,7.165242513,2.9,ml,25,69,0.1496000879,0.2,tx,tx2021vjhm,2021-11-02T15:05:23.110Z,"15 km WNW of Big Spring, Texas",earthquake,0.8969543554,1.8085605460000003,0.2,7,reviewed,tx,tx
2021-10-31T21:29:26.640Z,62.7443,-150.62,72.5,2.5,ml,,,,0.79,ak,ak021dz41vmb,2021-10-31T22:22:24.040Z,"28 km NNE of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-31T21:14:47.218Z,36.4665,140.6005,52.43,5.1,mww,,44,1.928,0.48,us,us7000fqbt,2021-11-03T23:35:11.956Z,"3 km E of Funaishikawa, Japan",earthquake,5.5,4.6,0.086,13,reviewed,us,us
2021-10-31T20:35:41.178Z,33.3781,135.5757,12.51,5.1,mb,,116,1.462,0.86,us,us7000fqbj,2021-11-03T04:11:06.040Z,"43 km SSE of Tanabe, Japan",earthquake,7.1,5,0.081,49,reviewed,us,us
2021-10-31T19:51:49.728Z,46.2133,143.9095,343.56,4.1,mb,,137,1.088,0.78,us,us7000fqbe,2021-10-31T20:34:21.040Z,"98 km ESE of Korsakov, Russia",earthquake,11.2,5.8,0.067,62,reviewed,us,us
2021-10-31T17:51:17.986Z,-18.8649,169.5519,260.66,4.4,mb,,80,4.073,0.87,us,us7000fqax,2021-10-31T19:24:21.040Z,"80 km NNE of Isangel, Vanuatu",earthquake,7.7,5,0.09,35,reviewed,us,us
2021-10-31T16:37:46.049Z,54.9255,-158.7303,25,5.6,mww,,54,0.505,0.77,us,us7000fqai,2021-11-04T21:15:29.221Z,"112 km SSE of Perryville, Alaska",earthquake,4.1,1.8,0.034,82,reviewed,us,us
2021-10-31T15:46:01.053Z,-20.4438,-68.8105,114.89,4.2,mb,,63,0.851,0.41,us,us7000fqac,2021-11-04T20:27:09.040Z,"142 km E of Iquique, Chile",earthquake,7.1,5.9,0.186,9,reviewed,us,us
2021-10-31T15:37:00.373Z,-28.9164,-177.5901,42.38,4.4,mb,,182,0.449,0.7,us,us7000frh1,2021-11-04T20:22:45.040Z,"Kermadec Islands region",earthquake,11.8,9.3,0.24,6,reviewed,us,us
2021-10-31T15:35:58.310Z,-15.2654,167.464,38.93,4.5,mb,,118,0.309,1.04,us,us7000fqab,2021-11-04T20:12:21.040Z,"42 km NE of Luganville, Vanuatu",earthquake,8.4,7.1,0.115,25,reviewed,us,us
2021-10-31T15:03:50.189Z,-6.9072,130.0235,128.12,4.3,mb,,101,1.655,0.88,us,us7000frh5,2021-11-04T20:06:08.040Z,"Banda Sea",earthquake,9.2,11.2,0.2,7,reviewed,us,us
2021-10-31T14:40:56.850Z,19.1913333333333,-155.472,35.2,3.35,ml,58,92,,0.11,hv,hv72776767,2021-11-04T19:55:11.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.38,0.47,0.213190253362828,43,reviewed,hv,hv
2021-10-31T14:30:48.977Z,-6.0008,128.6066,338.09,4,mb,,53,3.319,0.66,us,us7000fqa4,2021-11-04T19:53:44.040Z,"259 km S of Ambon, Indonesia",earthquake,8.6,8.1,0.098,29,reviewed,us,us
2021-10-31T14:02:49.390Z,35.3576,139.5496,81.22,4.5,mb,,120,1.31,0.88,us,us7000frh3,2021-11-04T19:49:13.040Z,"5 km N of Kamakura, Japan",earthquake,7.1,7.2,0.128,21,reviewed,us,us
2021-10-31T13:42:07.239Z,13.1509,144.0029,138.35,4.3,mb,,79,0.948,0.29,us,us7000frgx,2021-11-04T18:56:13.040Z,"73 km W of Merizo Village, Guam",earthquake,10.9,6.7,0.116,21,reviewed,us,us
2021-10-31T13:37:50.240Z,4.1881,127.5992,135.03,4.1,mb,,143,3.401,0.57,us,us7000frgw,2021-11-04T18:44:22.040Z,"272 km ESE of Sarangani, Philippines",earthquake,13.4,12,0.165,10,reviewed,us,us
2021-10-31T13:05:14.779Z,-7.3242,129.6434,141.31,4.3,mb,,53,1.766,0.51,us,us7000frgv,2021-11-04T18:31:30.040Z,"Kepulauan Babar, Indonesia",earthquake,8.2,13.2,0.265,4,reviewed,us,us
2021-10-31T13:04:15.930Z,-24.3584,-67.3616,203.38,4,mb,,107,1.587,0.53,us,us7000fq9w,2021-10-31T13:52:14.040Z,"107 km W of San Antonio de los Cobres, Argentina",earthquake,10.1,14.8,0.52,2,reviewed,us,us
2021-10-31T13:02:22.288Z,27.8329,139.8136,480.54,4.2,mb,,54,2.23,0.54,us,us7000fq9x,2021-11-04T18:21:32.040Z,"Bonin Islands, Japan region",earthquake,10.1,2.2,0.052,105,reviewed,us,us
2021-10-31T12:45:05.401Z,60.4765,-148.2011,14.9,2.9,ml,,,,0.82,ak,ak021dyysd0v,2021-10-31T12:58:12.492Z,"42 km SE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-31T12:32:04.917Z,-21.8651,170.8184,126.2,4.9,mb,,120,3.211,0.73,us,us7000fq9s,2021-10-31T12:49:29.040Z,"southeast of the Loyalty Islands",earthquake,4.3,6.6,0.061,85,reviewed,us,us
2021-10-31T12:18:06.225Z,54.9385,165.7687,37.98,4.5,mb,,103,4.619,0.5,us,us7000fq9q,2021-10-31T12:39:49.040Z,"252 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,4.1,7,0.052,108,reviewed,us,us
2021-10-31T11:26:58.486Z,-7.3778,128.4582,166.35,4,mb,,79,2.878,0.35,us,us7000fq9j,2021-10-31T11:52:26.040Z,"204 km NE of Lospalos, Timor Leste",earthquake,8,7.3,0.139,14,reviewed,us,us
2021-10-31T09:49:50.977Z,-39.1364,174.6632,215.74,4.3,mb,,68,0.64,0.73,us,us7000fq9c,2021-11-01T00:36:24.203Z,"39 km ESE of Waitara, New Zealand",earthquake,8.3,10.3,0.133,16,reviewed,us,us
2021-10-31T09:40:07.380Z,19.2385,-155.434,33.81,2.82,ml,56,118,,0.12,hv,hv72776487,2021-11-04T20:42:43.482Z,"6 km NE of P?hala, Hawaii",earthquake,0.4,0.5,0.158878348986201,40,reviewed,hv,hv
2021-10-31T09:18:15.637Z,-28.1924,-177.3586,64.32,5,mb,,70,1.174,0.71,us,us7000fq97,2021-10-31T09:47:00.040Z,"",earthquake,10.6,6.7,0.035,267,reviewed,us,us
2021-10-31T07:30:58.762Z,2.9821,127.8339,91.98,4.3,mb,,114,2.244,0.38,us,us7000fq8p,2021-10-31T08:04:11.040Z,"140 km N of Tobelo, Indonesia",earthquake,10.5,8.9,0.122,25,reviewed,us,us
2021-10-31T07:14:42.550Z,19.3558,-64.7218,18,4,md,32,221,1.1888,0.41,pr,pr2021304004,2021-10-31T07:58:11.882Z,"113 km N of Cruz Bay, U.S. Virgin Islands",earthquake,1.62,3.77,0.11,16,reviewed,pr,pr
2021-10-31T05:28:48.066Z,36.494,71.1365,236.32,4.1,mb,,103,0.774,0.82,us,us7000fq86,2021-10-31T05:47:11.040Z,"41 km WSW of Ashk?sham, Afghanistan",earthquake,9.4,4.9,0.26,4,reviewed,us,us
2021-10-31T05:16:40.040Z,19.3558,-64.5185,25,3.83,md,20,324,1.2972,0.15,pr,pr2021304003,2021-10-31T05:52:12.287Z,"117 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.4,14.67,0.08,8,reviewed,pr,pr
2021-10-31T05:14:47.196Z,31.67113217,-104.3897577,7.10847168,2.6,ml,21,69,0.09467441665,0.2,tx,tx2021vhzv,2021-11-01T18:47:11.491Z,"55 km S of Whites City, New Mexico",earthquake,0.9257666301,1.344776021,0.1,13,reviewed,tx,tx
2021-10-31T04:21:41.900Z,19.2975,-64.556,26,3.75,md,16,324,1.228,0.19,pr,pr2021304002,2021-11-01T01:41:12.430Z,"109 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.27,16.48,0.04,4,reviewed,pr,pr
2021-10-31T04:08:38.626Z,-0.9738,-13.3005,10,4.6,mb,,76,6.993,1.2,us,us7000frgj,2021-11-04T23:07:02.040Z,"north of Ascension Island",earthquake,10.9,1.9,0.152,15,reviewed,us,us
2021-10-31T03:04:55.304Z,19.5474,101.2802,10,4.6,mb,,85,1.089,0.89,us,us7000fq7h,2021-10-31T06:10:01.608Z,"52 km ENE of Chiang Klang, Thailand",earthquake,4.5,1.9,0.157,14,reviewed,us,us
2021-10-31T02:55:44.999Z,-8.9021,158.481,31.92,4.8,mb,,93,1.543,0.5,us,us7000fq7f,2021-10-31T03:22:17.040Z,"148 km SW of Buala, Solomon Islands",earthquake,10.1,5.9,0.124,22,reviewed,us,us
